#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primates" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:primates" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.primates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primates" name="distribution" x="@birthRate.t:primates">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:primates" name="distribution">
#            <parameter id="clockRate.c:primates" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:primates">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Tarsius_syrichta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Lemur_catta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Gorilla" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pongo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hylobates" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fuscata" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_mulatta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_fascicularis" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_sylvanus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Saimiri_sciureus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean" spec="beast.core.parameter.RealParameter">15.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma" spec="beast.core.parameter.RealParameter">0.025</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@primates" id="treeLikelihood.primates" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:primates">
#            <siteModel id="SiteModel.s:primates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primates" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primates" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primates" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:primates" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:primates" id="StrictClock.c:primates" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.primates	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
5793000	-6471.433403286408	-6439.194788520058	-32.23861476635031	-6439.194788520058	15.002755474997246	-35.00248157329121	0.12778946618307296	2.763866806940907	15.002755474997246	0.0141791401544436
5794000	-6472.811390153787	-6437.9800529678405	-34.831337185946936	-6437.9800529678405	15.009793764732398	-37.52454384474934	0.05137652911637722	2.693206658802406	15.009793764732398	0.015350971568573808
5795000	-6471.358292967461	-6438.783277337057	-32.57501563040385	-6438.783277337057	14.989444134078052	-35.25581550702341	0.09535525021761268	2.6807998766195564	14.989444134078052	0.015510824431004759
5796000	-6473.627591534159	-6441.470468892232	-32.1571226419277	-6441.470468892232	15.019478853684001	-34.62352297016278	0.0985553162147656	2.4664003282350833	15.019478853684001	0.01494986165065567
5797000	-6468.686643919543	-6436.367208540156	-32.319435379386825	-6436.367208540156	15.022305225657135	-34.691357827003515	0.14521706124652276	2.371922447616693	15.022305225657135	0.014856601275239717
5798000	-6469.561621274635	-6435.609760003998	-33.95186127063695	-6435.609760003998	15.001633524783127	-36.71966746897254	0.05902770479498451	2.767806198335591	15.001633524783127	0.015405303510207524
5799000	-6471.0068556824945	-6436.082668191131	-34.92418749136366	-6436.082668191131	15.050687126738062	-35.63878055870466	0.18482617136699886	0.7145930673409966	15.050687126738062	0.015736144436184714
5800000	-6468.722335300987	-6436.369657894395	-32.352677406592456	-6436.369657894395	15.007724355837231	-35.074885789021586	0.10274424010780794	2.722208382429128	15.007724355837231	0.014271383604357228
5801000	-6470.8690104996	-6438.992514955274	-31.876495544326517	-6438.992514955274	14.998855389619063	-34.64538835889646	0.11855070974236405	2.7688928145699445	14.998855389619063	0.016136424032302688
5802000	-6471.795123828332	-6439.901604321258	-31.89351950707463	-6439.901604321258	14.995381140658154	-34.646393338688085	0.12828477649006953	2.7528738316134547	14.995381140658154	0.014523866931628937
5803000	-6468.686583260589	-6435.876421430746	-32.81016182984297	-6435.876421430746	15.010878528077093	-35.48542885225295	0.16004926798013439	2.6752670224099813	15.010878528077093	0.015105730915858564
5804000	-6466.415811274299	-6434.134176210508	-32.28163506379093	-6434.134176210508	14.98975558209792	-34.967617506178236	0.13713692670128672	2.685982442387309	14.98975558209792	0.015541842549884513
5805000	-6471.666476348202	-6438.099569736008	-33.56690661219448	-6438.099569736008	15.0377375378692	-35.19755012156031	0.10890192810041059	1.6306435093658354	15.0377375378692	0.01425825765985902
5806000	-6470.5337816147585	-6436.132932057729	-34.40084955702958	-6436.132932057729	15.03804625086933	-36.012776713769235	0.16617300437739788	1.6119271567396551	15.03804625086933	0.014846314850740276
5807000	-6470.160698463001	-6437.350730793269	-32.8099676697317	-6437.350730793269	14.980626226979002	-35.279634125785634	0.08440819739425535	2.469666456053938	14.980626226979002	0.015108842140694533
5808000	-6473.400483976937	-6440.437084244939	-32.96339973199747	-6440.437084244939	14.967443970224206	-34.88542459309683	0.14813003170044714	1.9220248610993627	14.967443970224206	0.014269996511056135
5809000	-6472.049444124232	-6439.090803828916	-32.95864029531555	-6439.090803828916	15.01892184652608	-35.442152195459585	0.09695996520318924	2.48351190014404	15.01892184652608	0.013632217828930704
5810000	-6470.1767863510695	-6437.0811842467065	-33.095602104363195	-6437.0811842467065	15.023477149178548	-35.424601798431006	0.14765024015873313	2.328999694067812	15.023477149178548	0.014841550497775906
5811000	-6473.215894559222	-6438.608858892114	-34.6070356671084	-6438.608858892114	14.959254483132701	-36.04881887219101	0.1714016252424804	1.4417832050826154	14.959254483132701	0.014390999122126647
5812000	-6472.808630025038	-6437.244747750308	-35.56388227472946	-6437.244747750308	15.026897693604173	-37.75503445865954	0.05032058096677548	2.1911521839300816	15.026897693604173	0.014402983156010898
5813000	-6469.349507387252	-6435.423419689663	-33.926087697588265	-6435.423419689663	15.043684238690135	-35.16937845054817	0.14398625575913637	1.2432907529599104	15.043684238690135	0.014257622328225248
5814000	-6469.201734873893	-6436.900952753354	-32.30078212053795	-6436.900952753354	15.002647956504045	-35.065113702529366	0.09218712118719254	2.7643315819914105	15.002647956504045	0.015402288872524395
5815000	-6467.543390164721	-6434.789335424008	-32.75405474071371	-6434.789335424008	15.00349033293341	-35.51424972243414	0.0813259911758364	2.7601949817204265	15.00349033293341	0.01501579179774957
5816000	-6475.02052304511	-6442.689415577488	-32.331107467622225	-6442.689415577488	15.005224043076819	-35.079215887676725	0.09884326667706322	2.748108420054498	15.005224043076819	0.014140353434476364
5817000	-6467.710307153879	-6434.8913248285035	-32.81898232537539	-6434.8913248285035	14.997707328779384	-35.584718173223976	0.14068070424300833	2.765735847848592	14.997707328779384	0.01433002211075817
5818000	-6473.825099046114	-6440.282490340958	-33.542608705155786	-6440.282490340958	15.020486915043572	-35.976778675663034	0.18592283253621583	2.4341699705072477	15.020486915043572	0.015457266080911998
5819000	-6475.964636194289	-6441.8346628565205	-34.12997333776855	-6441.8346628565205	14.963249216138424	-35.81941816712558	0.06950200045838484	1.689444829357035	14.963249216138424	0.015316526997207989
5820000	-6467.396367417763	-6435.096429702941	-32.29993771482176	-6435.096429702941	14.980456706537213	-34.76432638023293	0.14249834402858802	2.4643886654111715	14.980456706537213	0.015094036970626043
5821000	-6471.433579785681	-6437.359960144544	-34.07361964113728	-6437.359960144544	14.984001959936311	-36.63881073334302	0.2034535163596944	2.5651910922057453	14.984001959936311	0.015345056336229955
5822000	-6470.8997669857	-6438.432623853425	-32.4671431322749	-6438.432623853425	15.019201752015793	-34.942118228803366	0.12069403618986096	2.474975096528469	15.019201752015793	0.015534633631903877
5823000	-6470.234562760772	-6436.983288891001	-33.25127386977077	-6436.983288891001	14.978807032170211	-35.66190128233246	0.1780045338376872	2.4106274125616913	14.978807032170211	0.015438185636372994
5824000	-6471.450356633016	-6439.4853792087315	-31.964977424284314	-6439.4853792087315	14.980721703511755	-34.43759617280262	0.12098644558370927	2.472618748518307	14.980721703511755	0.01591883026262357
5825000	-6472.067645310321	-6439.607360661977	-32.46028464834431	-6439.607360661977	15.01046038889082	-35.14268978065582	0.15966783248100488	2.682405132311509	15.01046038889082	0.01582309865069014
5826000	-6469.7804177983835	-6437.1558972309185	-32.62452056746485	-6437.1558972309185	14.98698343807901	-35.25891678097974	0.1441961943046444	2.634396213514888	14.98698343807901	0.014046553875109745
5827000	-6473.105670726823	-6438.379848225232	-34.72582250159001	-6438.379848225232	15.031568222017723	-36.698521309411056	0.19457424181364183	1.9726988078210446	15.031568222017723	0.015832208425432787
5828000	-6471.8097671241185	-6438.875137734344	-32.93462938977402	-6438.875137734344	15.010303438579752	-35.61964163342989	0.16010332652255732	2.6850122436558785	15.010303438579752	0.014085028411327596
5829000	-6470.6168581669435	-6436.84629578987	-33.77056237707356	-6436.84629578987	14.981340586528631	-36.261964329106426	0.18935465457284792	2.491401952032868	14.981340586528631	0.015679650653954057
5830000	-6469.650534494889	-6437.444826233153	-32.20570826173576	-6437.444826233153	15.008319647268365	-34.92027595810901	0.09135789136796098	2.714567696373249	15.008319647268365	0.016136366474265876
5831000	-6468.9267606295725	-6436.596601699092	-32.3301589304804	-6436.596601699092	15.004908389044763	-35.08082602497787	0.11321209175788306	2.750667094497464	15.004908389044763	0.01436894907369737
5832000	-6469.117564711788	-6436.70250343314	-32.41506127864756	-6436.70250343314	15.007325495157682	-35.142071896112654	0.09952790656805653	2.7270106174650883	15.007325495157682	0.014766788617894615
5833000	-6467.640512106252	-6435.746900725774	-31.893611380477175	-6435.746900725774	15.008950063833785	-34.59946938728338	0.1209937216203295	2.7058580068062037	15.008950063833785	0.01535379557393139
5834000	-6470.555512118717	-6438.5273006054485	-32.028211513268225	-6438.5273006054485	14.996748002259784	-34.78969204273559	0.11770945173851328	2.7614805294673657	14.996748002259784	0.014327433134246899
5835000	-6469.6715427123745	-6437.7850185252455	-31.88652418712877	-6437.7850185252455	14.986415059470099	-34.50882462067728	0.11820809593945501	2.6223004335485083	14.986415059470099	0.016079113390572504
5836000	-6468.500728941001	-6435.85910362285	-32.641625318151746	-6435.85910362285	15.027892400185964	-34.78917744855384	0.11121145577317848	2.147552130402094	15.027892400185964	0.015320779975541406
5837000	-6467.360096257466	-6435.35058742298	-32.00950883448514	-6435.35058742298	15.0124403571253	-34.655639767070404	0.11858909972971131	2.6461309325852658	15.0124403571253	0.015632086801516076
5838000	-6469.632113514724	-6436.11274168268	-33.51937183204369	-6436.11274168268	14.96655037659173	-35.39421090802889	0.09086030679005795	1.8748390759851987	14.96655037659173	0.014748812951759288
5839000	-6472.4540826347165	-6439.73054217927	-32.7235404554468	-6439.73054217927	15.022752351515301	-35.07934577677541	0.10026750616408028	2.3558053213286088	15.022752351515301	0.01502528864347248
5840000	-6468.172572103991	-6435.679867108204	-32.49270499578697	-6435.679867108204	15.003990844127372	-35.24990444721705	0.12444327603835323	2.7571994514300773	15.003990844127372	0.014625325439907398
5841000	-6475.35925840966	-6442.476448138844	-32.88281027081575	-6442.476448138844	15.016920362331192	-35.42371226258997	0.07733804295775992	2.540901991774219	15.016920362331192	0.016257207867143214
5842000	-6468.37067014625	-6435.748741495724	-32.621928650525234	-6435.748741495724	14.99720813919494	-35.38563398203063	0.15815113734230016	2.7637053315054017	14.99720813919494	0.015630179990439207
5843000	-6467.961500615153	-6436.225279539929	-31.736221075224766	-6436.225279539929	14.995220667682526	-34.48788838221335	0.11709951392987233	2.751667306988582	14.995220667682526	0.014477291363395204
5844000	-6466.98203045332	-6434.25765873157	-32.72437172174986	-6434.25765873157	14.973383712812714	-34.92757124775025	0.09373564449174879	2.2031995260003896	14.973383712812714	0.014900038299092212
5845000	-6468.787169307522	-6433.806646697274	-34.980522610248386	-6433.806646697274	15.00835637855083	-37.69460028116982	0.21819199785476373	2.7140776709214367	15.00835637855083	0.014880157116095579
5846000	-6468.751313093396	-6436.810730909355	-31.94058218404073	-6436.810730909355	14.997678961055938	-34.70621332752611	0.12990902615007197	2.76563114348538	14.997678961055938	0.01570380229927343
5847000	-6471.203819211093	-6438.369673607659	-32.8341456034343	-6438.369673607659	14.996362794991475	-35.59350311612433	0.16011303468674923	2.7593575126900314	14.996362794991475	0.01595434179374892
5848000	-6472.281864354605	-6438.099626372469	-34.18223798213635	-6438.099626372469	14.969122434458894	-36.18943966004939	0.06869655389952743	2.007201677913038	14.969122434458894	0.014790602162666075
5849000	-6476.096477008508	-6443.457105338165	-32.639371670343714	-6443.457105338165	14.98618752395419	-35.25668499564011	0.1119337045193796	2.6173133252963927	14.98618752395419	0.014307602869599412
5850000	-6473.747061092616	-6438.538028093589	-35.20903299902681	-6438.538028093589	15.02859447704844	-37.32485862579707	0.21578769352086585	2.11582562677026	15.02859447704844	0.015297732362059625
5851000	-6471.100873337105	-6437.706429197962	-33.394444139143076	-6437.706429197962	14.964917345269399	-35.179750929695075	0.09976984459462664	1.7853067905519957	14.964917345269399	0.014011833136534294
5852000	-6471.372172378128	-6438.049679630572	-33.32249274755579	-6438.049679630572	15.030123349562313	-35.366500717382415	0.10460718404338748	2.044007969826622	15.030123349562313	0.013935553076300691
5853000	-6469.713481486981	-6436.475376933145	-33.238104553837125	-6436.475376933145	14.963656922264502	-34.9513900353156	0.13700455235997777	1.7132854814784746	14.963656922264502	0.015282590689738088
5854000	-6468.942849288179	-6436.6423881425235	-32.3004611456554	-6436.6423881425235	15.017541680988678	-34.82423360903781	0.13708331221343126	2.5237724633824157	15.017541680988678	0.014799955476367255
5855000	-6470.153568439732	-6436.125610680859	-34.02795775887371	-6436.125610680859	14.963578838378583	-35.73669786870025	0.1590569524273188	1.7087401098265378	14.963578838378583	0.015276085818297928
5856000	-6469.464636708505	-6436.354313763588	-33.11032294491722	-6436.354313763588	14.979867205702435	-35.55600034084404	0.07473672134873247	2.445677395926815	14.979867205702435	0.015204363731759025
5857000	-6470.544274373772	-6437.21944270679	-33.32483166698257	-6437.21944270679	15.035840366668598	-35.06714708154019	0.11293347470256146	1.742315414557622	15.035840366668598	0.013882681243300343
5858000	-6474.630881964415	-6442.073894580216	-32.55698738419858	-6442.073894580216	15.009136884238107	-35.26014218224339	0.15577804404612278	2.7031547980448156	15.009136884238107	0.014743805394169323
5859000	-6473.705562867833	-6439.45431863241	-34.25124423542242	-6439.45431863241	15.026692189748424	-36.45120676147899	0.17802390648086133	2.1999625260565754	15.026692189748424	0.014552195519948238
5860000	-6468.267405401973	-6435.5520749223915	-32.715330479581034	-6435.5520749223915	14.995886109037748	-35.47173212141086	0.16139123983012474	2.756401641829826	14.995886109037748	0.014995204970691959
5861000	-6468.7850058323365	-6435.574041488868	-33.21096434346882	-6435.574041488868	14.96451358203117	-34.97347657617129	0.12665458307220387	1.762512232702469	14.96451358203117	0.014866110294940262
5862000	-6468.885010318668	-6435.649858355351	-33.235151963316795	-6435.649858355351	15.033648298012826	-35.09932651689808	0.08650656913279169	1.8641745535812868	15.033648298012826	0.01574164424335474
5863000	-6473.6792316469	-6441.552028875001	-32.12720277189882	-6441.552028875001	15.00425064654604	-34.882689295960596	0.14101681239351221	2.7554865240617703	15.00425064654604	0.015968346357935394
5864000	-6473.041470096984	-6438.5071834231685	-34.534286673815934	-6438.5071834231685	14.956054331093267	-35.759250142197004	0.07507140559786243	1.224963468381072	14.956054331093267	0.01553477455787885
5865000	-6472.413008350264	-6438.87796621836	-33.5350421319042	-6438.87796621836	14.966612072706797	-35.41318010166447	0.09575711996035902	1.8781379697602751	14.966612072706797	0.014962092114204947
5866000	-6476.599616100537	-6444.363995837551	-32.23562026298624	-6444.363995837551	14.995071813697901	-34.986131567712945	0.1418299015300567	2.750511304726709	14.995071813697901	0.015530511088326092
5867000	-6471.90289582813	-6438.8282574318655	-33.074638396263765	-6438.8282574318655	15.014593244669467	-35.674209085186696	0.07783560182273874	2.599570688922933	15.014593244669467	0.01529951094477228
5868000	-6469.743272285956	-6437.148059728107	-32.595212557848406	-6437.148059728107	15.027830115682306	-34.74554120764523	0.10743656212078562	2.150328649796827	15.027830115682306	0.014913752809727275
5869000	-6469.114334480753	-6436.582157379756	-32.53217710099773	-6436.582157379756	15.00559471394441	-35.27707736261117	0.1336359728372717	2.744900261613446	15.00559471394441	0.015543184805812897
5870000	-6465.7283220685895	-6433.317088204638	-32.41123386395133	-6433.317088204638	14.995850482335706	-35.16739998738357	0.16052125404361064	2.756166123432236	14.995850482335706	0.015614818240263513
5871000	-6467.093946954099	-6433.393736189048	-33.70021076505173	-6433.393736189048	15.043411878590677	-34.96247872374368	0.12654229580967472	1.262267958691953	15.043411878590677	0.01513988008318708
5872000	-6465.375738469994	-6433.562985551639	-31.81275291835516	-6433.562985551639	14.98918600830076	-34.48913990608742	0.1070550926603411	2.6763869877322666	14.98918600830076	0.015817664152853284
5873000	-6475.8331564766495	-6439.038292609972	-36.79486386667742	-6439.038292609972	15.032747825494582	-38.70686872788782	0.044395717720844705	1.9120048612104057	15.032747825494582	0.01482719833607359
5874000	-6469.912475022018	-6436.930059628107	-32.98241539391114	-6436.930059628107	14.974852714571083	-35.24644754326569	0.1425546977218484	2.2640321493545454	14.974852714571083	0.014557819664597104
5875000	-6469.630919400051	-6436.963201259787	-32.66771814026513	-6436.963201259787	15.007109060929695	-35.397228063332705	0.13304682609272694	2.7295099230675723	15.007109060929695	0.014709793029427055
5876000	-6470.301388146919	-6437.540329727157	-32.7610584197616	-6437.540329727157	14.977888566857592	-35.13986696018193	0.1282446293759341	2.378808540420323	14.977888566857592	0.014472823485546137
5877000	-6471.241194582811	-6438.772426623868	-32.46876795894197	-6438.772426623868	15.013560739997773	-35.09159394442146	0.13530032251757845	2.622825985479497	15.013560739997773	0.01450535566133748
5878000	-6466.605909484917	-6434.631904521078	-31.974004963839594	-6434.631904521078	14.992245048811814	-34.69583447040394	0.12024174033954581	2.7218295065643425	14.992245048811814	0.01588325087119632
5879000	-6468.778126216597	-6436.260045206495	-32.51808101010229	-6436.260045206495	14.988313571168753	-35.17876383594931	0.14564951590539024	2.660682825847022	14.988313571168753	0.015328636928971184
5880000	-6469.532332196165	-6436.766770407338	-32.76556178882657	-6436.766770407338	15.010397979270703	-35.449008331404656	0.0960279545995822	2.6834465425780887	15.010397979270703	0.014727979473058789
5881000	-6474.009461950778	-6438.166164460323	-35.84329749045555	-6438.166164460323	14.97470976116219	-38.101561466986034	0.04676384708098319	2.258263976530485	14.97470976116219	0.01573234004392974
5882000	-6467.301927850988	-6435.4322692890655	-31.869658561923053	-6435.4322692890655	15.010555023317911	-34.550472669038996	0.14852735880447362	2.6808141071159435	15.010555023317911	0.015601834342286926
5883000	-6470.812338645217	-6438.474472500432	-32.337866144784776	-6438.474472500432	14.99619121554938	-35.09620159450102	0.1330978008464057	2.7583354497162396	14.99619121554938	0.015174911750242475
5884000	-6471.759778792062	-6439.320607653138	-32.43917113892423	-6439.320607653138	14.97457341433327	-34.69190305289942	0.14855039148651084	2.252731913975191	14.97457341433327	0.01503023701863647
